timestamp,label,cpu_percent,cpu_freq_mhz,mem_used_mb,mem_available_mb,mem_percent,swap_used_mb,swap_percent,cpu_temp_c,cpu_core_0,cpu_core_1,cpu_core_2,cpu_core_3
2026-05-12T17:08:38.178,idle,4.7,3100,4159.87,2105.19,74.3,3555.25,69.4,-1.0,8.1,2.0,7.0,2.0
2026-05-12T17:08:39.183,idle,6.0,3100,4159.46,2105.54,74.3,3555.25,69.4,-1.0,11.9,2.0,9.0,1.0
2026-05-12T17:08:40.186,idle,10.8,3100,4159.14,2105.68,74.3,3555.25,69.4,-1.0,17.2,5.1,15.0,5.9
2026-05-12T17:08:41.188,idle,4.8,3100,4159.57,2105.9,74.3,3555.25,69.4,-1.0,10.1,1.0,7.0,1.0
2026-05-12T17:08:42.193,idle,5.5,3100,4161.3,2105.0,74.3,3555.25,69.4,-1.0,13.0,2.0,6.1,1.0
2026-05-12T17:08:43.195,idle,4.0,3100,4161.28,2105.27,74.3,3555.25,69.4,-1.0,9.0,0.0,6.1,1.0
2026-05-12T17:08:44.199,idle,4.7,3100,4161.29,2104.43,74.3,3555.25,69.4,-1.0,8.0,2.0,7.0,2.0
2026-05-12T17:08:45.199,idle,27.2,3100,4170.58,2083.0,74.6,3555.25,69.4,-1.0,46.9,14.1,34.0,14.0
2026-05-12T17:08:46.199,idle,12.9,3100,4181.72,2066.24,74.8,3555.25,69.4,-1.0,23.2,6.0,19.4,3.0
2026-05-12T17:08:47.199,idle,4.8,3100,4181.74,2066.07,74.8,3555.25,69.4,-1.0,9.0,2.0,6.1,2.0
2026-05-12T17:08:48.200,idle,9.0,3100,4181.78,2066.37,74.8,3555.25,69.4,-1.0,14.1,4.0,15.0,3.0
2026-05-12T17:08:49.202,idle,4.0,3100,4181.71,2066.56,74.8,3555.25,69.4,-1.0,8.0,1.0,6.0,1.0
2026-05-12T17:08:50.205,idle,9.8,3100,4183.77,2063.11,74.8,3555.25,69.4,-1.0,18.2,4.0,14.1,3.0
2026-05-12T17:08:51.206,idle,4.2,3100,4183.15,2063.9,74.8,3555.25,69.4,-1.0,9.0,1.0,6.0,1.0
2026-05-12T17:08:52.210,idle,3.3,3100,4183.0,2064.25,74.8,3555.25,69.4,-1.0,6.1,1.0,5.1,1.0
2026-05-12T17:08:53.213,idle,4.3,3100,4182.9,2064.46,74.8,3555.25,69.4,-1.0,8.0,1.0,6.9,1.0
2026-05-12T17:08:54.216,idle,5.5,3100,4182.91,2064.02,74.8,3555.25,69.4,-1.0,10.0,2.0,9.0,1.0
2026-05-12T17:08:55.216,idle,4.8,3100,4182.15,2064.94,74.8,3555.25,69.4,-1.0,9.0,2.0,6.1,2.0
2026-05-12T17:08:56.218,idle,3.0,3100,4181.7,2065.53,74.8,3555.25,69.4,-1.0,6.1,0.0,6.0,0.0
2026-05-12T17:08:57.221,idle,4.5,3100,4181.65,2065.21,74.8,3555.25,69.4,-1.0,7.9,2.0,6.9,1.0
2026-05-12T17:08:58.225,idle,12.1,3100,4197.31,2050.36,75.0,3555.25,69.4,-1.0,18.2,7.0,17.2,6.0
2026-05-12T17:08:59.229,idle,5.7,3100,4197.41,2050.55,75.0,3555.25,69.4,-1.0,8.9,2.0,6.0,6.0
2026-05-12T17:09:00.233,idle,34.2,3100,4195.72,2036.44,75.1,3555.25,69.4,-1.0,52.0,22.0,44.0,19.0
2026-05-12T17:09:01.237,idle,9.0,3100,4215.82,2010.82,75.5,3555.25,69.4,-1.0,16.0,4.0,12.2,4.0
2026-05-12T17:09:02.242,idle,6.5,3100,4216.21,2010.18,75.5,3555.25,69.4,-1.0,12.0,3.0,9.0,2.0
2026-05-12T17:09:03.245,idle,4.5,3100,4218.04,2009.75,75.5,3555.25,69.4,-1.0,9.0,1.0,7.0,1.0
2026-05-12T17:09:04.250,idle,3.5,3100,4218.27,2009.83,75.5,3555.25,69.4,-1.0,6.1,1.0,6.0,1.0
2026-05-12T17:09:05.250,idle,10.6,3100,4219.81,2008.02,75.5,3555.25,69.4,-1.0,19.2,3.0,17.2,3.0
2026-05-12T17:09:06.250,idle,7.5,3100,4220.8,2007.19,75.5,3555.25,69.4,-1.0,13.0,4.0,11.0,2.0
2026-05-12T17:09:07.253,idle,9.0,3100,4221.12,2006.29,75.5,3555.25,69.4,-1.0,18.0,2.0,13.1,3.0
2026-05-12T17:09:08.255,idle,54.9,3100,4222.39,1951.15,76.2,3523.25,68.8,-1.0,62.6,50.0,62.0,45.0
2026-05-12T17:09:09.256,idle,89.7,3100,4196.21,1889.02,76.9,3459.25,67.6,-1.0,91.0,89.9,91.0,87.0
2026-05-12T17:09:10.260,idle,89.5,3100,4182.58,1852.07,77.4,3459.25,67.6,-1.0,92.0,87.1,91.0,88.0
2026-05-12T17:09:11.262,idle,83.7,3100,4146.12,1869.88,77.2,3459.25,67.6,-1.0,88.1,80.8,88.0,78.0
2026-05-12T17:09:12.262,idle,86.6,3100,4129.14,1845.29,77.5,3395.25,66.3,-1.0,89.9,84.0,88.9,83.8
2026-05-12T17:09:13.263,idle,85.5,3100,4118.65,1833.72,77.6,3395.25,66.3,-1.0,87.0,84.0,88.0,83.0
2026-05-12T17:09:14.268,idle,85.0,3100,4117.24,1829.79,77.7,3395.25,66.3,-1.0,88.0,84.0,85.1,83.0
2026-05-12T17:09:15.272,idle,64.1,3100,4093.14,1820.86,77.8,3395.25,66.3,-1.0,75.0,55.0,74.5,52.0
2026-05-12T17:09:16.272,idle,78.8,3100,4091.06,1765.53,78.4,3286.0,80.2,-1.0,85.0,74.0,82.2,73.7
2026-05-12T17:09:17.273,idle,69.8,3100,4023.78,1802.84,78.0,3254.0,79.4,-1.0,81.6,58.6,81.0,58.0
2026-05-12T17:09:18.273,idle,74.1,3100,4024.59,1785.19,78.2,3254.0,79.4,-1.0,93.1,54.5,93.9,54.5
2026-05-12T17:09:19.278,idle,68.9,3100,4020.08,1781.04,78.3,3254.0,79.4,-1.0,96.0,44.4,96.0,39.0
2026-05-12T17:09:20.283,idle,65.3,3100,4027.89,1776.57,78.3,3254.0,79.4,-1.0,93.0,36.6,92.9,39.0
2026-05-12T17:09:21.287,idle,53.6,3100,4011.29,1791.9,78.1,3254.0,79.4,-1.0,86.1,21.0,86.0,21.0
2026-05-12T17:09:22.289,idle,50.6,3100,4019.52,1784.15,78.2,3254.0,79.4,-1.0,83.8,18.0,85.1,15.2
2026-05-12T17:09:23.289,idle,51.5,3100,4009.93,1793.3,78.1,3254.0,79.4,-1.0,84.2,18.2,84.8,18.8
2026-05-12T17:09:24.290,idle,60.2,3100,4002.57,1800.51,78.0,3254.0,79.4,-1.0,89.0,33.7,92.0,25.3
2026-05-12T17:09:25.291,idle,68.9,3100,4007.38,1795.88,78.1,3254.0,79.4,-1.0,95.0,44.6,95.0,40.4
2026-05-12T17:09:26.291,idle,67.2,3100,4005.26,1798.1,78.1,3254.0,79.4,-1.0,94.9,43.4,95.0,35.4
2026-05-12T17:09:27.296,idle,72.9,3100,4005.94,1792.84,78.1,3254.0,79.4,-1.0,92.0,55.6,91.9,52.0
2026-05-12T17:09:28.296,idle,56.5,3100,4003.07,1795.29,78.1,3254.0,79.4,-1.0,73.0,44.0,70.7,38.4
2026-05-12T17:09:29.297,idle,57.9,3100,3999.68,1799.09,78.0,3254.0,79.4,-1.0,72.4,46.5,71.0,42.0
2026-05-12T17:09:30.300,idle,49.6,3100,4002.71,1796.1,78.1,3254.0,79.4,-1.0,68.0,38.0,62.2,30.3
2026-05-12T17:09:31.300,idle,45.0,3100,3996.64,1801.94,78.0,3254.0,79.4,-1.0,63.0,31.0,59.0,27.0
2026-05-12T17:09:32.301,idle,51.6,3100,3991.63,1804.85,78.0,3254.0,79.4,-1.0,68.0,38.4,65.0,35.0
2026-05-12T17:09:33.301,idle,71.8,3100,3975.42,1818.01,77.8,3254.0,79.4,-1.0,79.8,64.0,79.8,63.6
2026-05-12T17:09:34.301,idle,56.2,3100,3982.56,1809.65,77.9,3254.0,79.4,-1.0,72.4,42.0,72.0,38.0
2026-05-12T17:09:35.304,idle,56.4,3100,3980.73,1812.32,77.9,3254.0,79.4,-1.0,73.7,43.4,69.4,40.0
2026-05-12T17:09:36.307,idle,54.3,3100,3981.2,1811.41,77.9,3254.0,79.4,-1.0,69.3,40.4,69.3,37.4
2026-05-12T17:09:37.308,idle,51.0,3100,3970.78,1822.24,77.8,3254.0,79.4,-1.0,67.7,36.0,66.7,34.0
2026-05-12T17:09:38.313,idle,48.9,3100,3970.98,1822.3,77.8,3254.0,79.4,-1.0,67.0,34.0,64.0,30.3
2026-05-12T17:09:39.317,idle,51.1,3100,3971.25,1822.2,77.8,3254.0,79.4,-1.0,70.0,37.4,64.6,32.3
2026-05-12T17:09:40.318,idle,49.1,3100,3971.47,1822.28,77.8,3254.0,79.4,-1.0,67.3,34.3,65.7,29.7
2026-05-12T17:09:41.322,idle,45.1,3100,3966.61,1826.24,77.7,3254.0,79.4,-1.0,63.0,30.7,59.0,28.0
2026-05-12T17:09:42.324,idle,74.9,3100,3969.57,1824.54,77.7,3254.0,79.4,-1.0,82.8,71.0,83.0,62.6
2026-05-12T17:09:43.324,idle,82.1,3100,3969.8,1823.75,77.7,3254.0,79.4,-1.0,88.9,80.6,86.9,72.0
2026-05-12T17:09:44.329,idle,83.3,3100,3970.46,1823.78,77.7,3254.0,79.4,-1.0,88.0,81.2,87.1,77.0
2026-05-12T17:09:45.330,idle,66.8,3100,3970.71,1823.59,77.7,3254.0,79.4,-1.0,76.0,63.0,75.0,53.0
2026-05-12T17:09:46.330,idle,31.1,3100,3971.14,1822.54,77.8,3254.0,79.4,-1.0,54.5,16.2,42.9,11.1
2026-05-12T17:09:47.331,idle,33.0,3100,3969.29,1825.68,77.7,3254.0,79.4,-1.0,54.0,19.0,46.0,13.0
2026-05-12T17:09:48.333,idle,29.4,3100,3964.59,1830.89,77.7,3254.0,79.4,-1.0,53.0,14.0,39.4,11.1
2026-05-12T17:09:49.338,idle,26.7,3100,3966.23,1827.03,77.7,3254.0,79.4,-1.0,48.5,13.0,37.6,7.9
2026-05-12T17:09:50.342,idle,24.6,3100,3966.81,1826.32,77.7,3254.0,79.4,-1.0,51.0,11.0,32.3,4.0
2026-05-12T17:09:51.346,idle,25.1,3100,3967.01,1826.86,77.7,3254.0,79.4,-1.0,48.0,10.0,38.4,4.0
2026-05-12T17:09:52.346,idle,24.9,3100,3966.89,1826.47,77.7,3254.0,79.4,-1.0,46.0,11.0,38.0,5.0
2026-05-12T17:09:53.350,idle,29.4,3100,3962.94,1827.25,77.7,3254.0,79.4,-1.0,53.5,13.3,42.0,8.9
2026-05-12T17:09:54.350,idle,33.8,3100,3963.96,1826.09,77.7,3254.0,79.4,-1.0,47.5,19.8,57.6,11.1
2026-05-12T17:09:55.351,idle,29.0,3100,3957.36,1833.43,77.6,3254.0,79.4,-1.0,38.8,15.2,53.1,9.0
2026-05-12T17:09:56.353,idle,28.2,3100,3957.3,1833.28,77.6,3254.0,79.4,-1.0,37.4,12.1,57.0,6.1
2026-05-12T17:09:57.355,idle,27.3,3100,3956.81,1834.05,77.6,3254.0,79.4,-1.0,47.0,11.1,44.0,7.0
2026-05-12T17:09:58.357,idle,29.9,3100,3957.07,1833.73,77.6,3254.0,79.4,-1.0,47.0,17.0,45.5,10.1
2026-05-12T17:09:59.357,idle,29.1,3100,3956.96,1833.55,77.6,3254.0,79.4,-1.0,45.9,18.2,44.4,8.1
2026-05-12T17:10:00.361,idle,25.8,3100,4001.64,1789.39,78.2,3254.0,79.4,-1.0,43.4,10.0,43.4,6.9
2026-05-12T17:10:01.364,idle,25.8,3100,4001.66,1789.11,78.2,3254.0,79.4,-1.0,47.0,10.0,41.0,5.0
2026-05-12T17:10:02.368,idle,25.1,3100,4001.15,1789.46,78.2,3254.0,79.4,-1.0,42.4,11.0,41.4,6.0
2026-05-12T17:10:03.373,idle,25.3,3100,4001.46,1789.08,78.2,3254.0,79.4,-1.0,42.0,10.0,44.0,5.1
2026-05-12T17:10:04.374,idle,25.7,3100,4001.78,1789.17,78.2,3254.0,79.4,-1.0,42.4,12.1,41.4,7.0
2026-05-12T17:10:05.374,idle,29.6,3100,4003.42,1787.86,78.2,3222.0,78.7,-1.0,46.5,17.0,42.4,12.9
2026-05-12T17:10:06.376,idle,29.1,3100,4055.34,1738.99,78.8,3222.0,78.7,-1.0,46.9,12.1,45.5,12.1
2026-05-12T17:10:07.380,idle,27.7,3100,4056.07,1737.18,78.8,3222.0,78.7,-1.0,46.1,15.0,41.4,8.0
2026-05-12T17:10:08.383,idle,24.4,3100,4055.25,1738.8,78.8,3222.0,78.7,-1.0,41.4,8.2,42.6,5.0
2026-05-12T17:10:09.388,idle,30.3,3100,4056.37,1737.57,78.8,3222.0,78.7,-1.0,44.4,18.8,46.5,12.0
2026-05-12T17:10:10.391,idle,25.6,3100,4057.26,1737.1,78.8,3222.0,78.7,-1.0,40.4,12.0,42.0,8.0
2026-05-12T17:10:11.395,idle,25.9,3100,4045.54,1748.38,78.7,3222.0,78.7,-1.0,43.4,12.1,41.4,7.0
2026-05-12T17:10:12.395,idle,25.0,3100,4028.94,1764.68,78.5,3222.0,78.7,-1.0,41.0,13.1,39.8,6.1
2026-05-12T17:10:13.397,idle,25.9,3100,4029.21,1767.61,78.4,3222.0,78.7,-1.0,41.8,13.0,40.0,9.0
2026-05-12T17:10:14.402,idle,25.5,3100,4029.18,1766.89,78.4,3222.0,78.7,-1.0,40.6,12.1,41.0,8.0
2026-05-12T17:10:15.403,idle,29.9,3100,4030.12,1767.5,78.4,3222.0,78.7,-1.0,43.9,19.0,43.0,14.0
2026-05-12T17:10:16.407,idle,26.4,3100,4053.23,1743.66,78.7,3222.0,78.7,-1.0,42.0,16.0,38.8,9.0
2026-05-12T17:10:17.408,idle,25.6,3100,4046.33,1750.84,78.6,3222.0,78.7,-1.0,42.0,12.1,39.0,9.0
2026-05-12T17:10:18.412,idle,25.8,3100,4041.64,1754.75,78.6,3222.0,78.7,-1.0,42.4,13.0,40.0,8.0
2026-05-12T17:10:19.415,idle,36.9,3100,4014.72,1781.53,78.3,3222.0,78.7,-1.0,51.0,26.0,52.5,18.2
2026-05-12T17:10:20.415,idle,29.4,3100,4014.97,1780.91,78.3,3222.0,78.7,-1.0,45.9,16.2,43.4,12.1
2026-05-12T17:10:21.416,idle,22.8,3100,4015.03,1780.66,78.3,3222.0,78.7,-1.0,35.4,11.0,39.4,5.9
2026-05-12T17:10:22.418,idle,37.4,3100,4016.02,1780.22,78.3,3222.0,78.7,-1.0,49.0,29.3,48.0,23.2
2026-05-12T17:10:23.418,idle,22.5,3100,4016.02,1779.76,78.3,3222.0,78.7,-1.0,37.4,10.1,36.7,6.0
2026-05-12T17:10:24.423,idle,23.6,3100,4013.01,1783.28,78.2,3222.0,78.7,-1.0,39.0,12.9,35.6,6.9
